framework,algorithm,phase,mode,tier,n,setting_kind,setting,sample,time_ms
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,12,1800.611017002666
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,13,1802.7474240006995
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,14,1802.341548995173
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,15,1801.6384180009481
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,16,1801.5107700048247
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,17,1802.7521470066858
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,18,1802.6445180003066
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,19,1803.5828179999953
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,0,558.6643159986124
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,1,536.9270500013954
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,2,513.0035979964305
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,3,537.9655259966967
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,4,497.0148650027113
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,5,505.9043599976576
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,6,484.5025489994441
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,7,506.4263189997291
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,8,484.9674459983362
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,9,506.68255199707346
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,10,485.53343799721915
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,11,506.53182699898025
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,12,485.5641449976247
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,13,506.4766369978315
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,14,484.7430239969981
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,15,506.3259169983212
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,16,484.998022999207
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,17,506.37474800169
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,18,485.21897500177147
cubie,tsit5,performance,adaptive,default,33554432,tol,1e-08,19,506.72384800418513
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,0,433.1935020018136
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,1,449.40398199833
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,2,428.11726000218187
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,3,449.68193699605763
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,4,428.0991749983514
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,5,449.4589059977443
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,6,428.11937000078615
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,7,449.4568009977229
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,8,427.966342002037
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,9,449.50913800130365
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,10,427.82173799787415
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,11,449.3454089970328
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,12,427.9875880019972
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,13,449.58557399513666
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,14,428.04983999667456
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,15,449.43270099611254
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,16,428.00461200386053
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,17,449.2768830023124
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,18,428.33782799425535
cubie,tsit5,performance,adaptive,pi,33554432,tol,1e-08,19,449.31037000060314
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,0,7302.929603996745
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,1,7531.157356999756
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,2,7235.354471005849
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,3,7344.667444995139
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,4,7254.701026999101
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,5,7338.037923000229
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,6,7233.41435000475
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,7,7334.624641996925
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,8,7235.199547998491
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,9,7361.751765994995
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,10,7236.784801003523
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,11,7345.528601006663
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,12,7248.220889996446
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,13,7333.236436003062
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,14,7233.033847995102
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,15,7353.332985003362
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,16,7233.996339004079
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,17,7347.162668003875
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,18,7252.126865001628
cubie,tsit5,performance,fixed,fixed,134217728,dt,0.0009765625,19,7353.252521999821
