timestamp, clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu, power.draw [W], utilization.gpu [%], clocks_event_reasons.active
2026/07/30 16:20:39.176, 1470, 6801, 70, 105.67, 100, 0x0000000000000000
2026/07/30 16:20:40.194, 1470, 6801, 70, 105.17, 100, 0x0000000000000000
2026/07/30 16:20:41.212, 1470, 6801, 70, 104.89, 100, 0x0000000000000000
2026/07/30 16:20:42.231, 1470, 6801, 70, 106.06, 100, 0x0000000000000000
2026/07/30 16:20:43.252, 1470, 6801, 70, 105.63, 100, 0x0000000000000000
2026/07/30 16:20:44.270, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:20:45.290, 1470, 6801, 70, 105.99, 100, 0x0000000000000000
2026/07/30 16:20:46.308, 1470, 6801, 70, 106.15, 100, 0x0000000000000000
2026/07/30 16:20:47.329, 1470, 6801, 70, 106.09, 100, 0x0000000000000000
2026/07/30 16:20:48.348, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:20:49.366, 1470, 6801, 70, 106.12, 100, 0x0000000000000000
2026/07/30 16:20:50.385, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:20:51.406, 1470, 6801, 70, 106.14, 100, 0x0000000000000000
2026/07/30 16:20:52.425, 1470, 6801, 70, 105.92, 100, 0x0000000000000000
2026/07/30 16:20:53.443, 1470, 6801, 70, 106.15, 100, 0x0000000000000000
2026/07/30 16:20:54.462, 1470, 6801, 70, 105.94, 100, 0x0000000000000000
2026/07/30 16:20:55.483, 1470, 6801, 70, 106.02, 100, 0x0000000000000000
2026/07/30 16:20:56.508, 1470, 6801, 70, 105.87, 100, 0x0000000000000000
2026/07/30 16:20:57.528, 1470, 6801, 70, 105.58, 100, 0x0000000000000000
2026/07/30 16:20:58.546, 1470, 6801, 70, 105.77, 100, 0x0000000000000000
2026/07/30 16:20:59.566, 1470, 6801, 70, 106.01, 100, 0x0000000000000000
2026/07/30 16:21:00.585, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:21:01.606, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:21:02.624, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:21:03.645, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:21:04.663, 1470, 6801, 70, 106.18, 100, 0x0000000000000000
2026/07/30 16:21:05.684, 1470, 6801, 70, 105.95, 100, 0x0000000000000000
2026/07/30 16:21:06.702, 1470, 6801, 70, 105.85, 100, 0x0000000000000000
2026/07/30 16:21:07.721, 1470, 6801, 70, 105.70, 100, 0x0000000000000000
2026/07/30 16:21:08.742, 1470, 6801, 70, 105.96, 100, 0x0000000000000000
2026/07/30 16:21:09.763, 1470, 6801, 70, 106.42, 100, 0x0000000000000000
2026/07/30 16:21:10.783, 1470, 6801, 70, 105.55, 100, 0x0000000000000000
2026/07/30 16:21:11.803, 1470, 6801, 70, 106.30, 100, 0x0000000000000000
2026/07/30 16:21:12.821, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:21:13.842, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:21:14.862, 1470, 6801, 70, 105.68, 100, 0x0000000000000000
2026/07/30 16:21:15.882, 1470, 6801, 70, 105.94, 100, 0x0000000000000000
2026/07/30 16:21:16.901, 1470, 6801, 70, 105.79, 100, 0x0000000000000000
2026/07/30 16:21:17.921, 1470, 6801, 70, 105.76, 100, 0x0000000000000000
2026/07/30 16:21:18.939, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:21:19.959, 1470, 6801, 70, 106.15, 100, 0x0000000000000000
2026/07/30 16:21:20.978, 1470, 6801, 70, 105.90, 100, 0x0000000000000000
2026/07/30 16:21:21.998, 1470, 6801, 70, 105.34, 100, 0x0000000000000000
2026/07/30 16:21:23.022, 1470, 6801, 70, 106.37, 100, 0x0000000000000000
2026/07/30 16:21:24.043, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:21:25.062, 1470, 6801, 70, 106.18, 100, 0x0000000000000000
2026/07/30 16:21:26.081, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:21:27.100, 1470, 6801, 70, 106.13, 100, 0x0000000000000000
2026/07/30 16:21:28.121, 1470, 6801, 70, 105.67, 100, 0x0000000000000000
2026/07/30 16:21:29.141, 1470, 6801, 70, 106.24, 100, 0x0000000000000000
2026/07/30 16:21:30.160, 1470, 6801, 70, 106.05, 100, 0x0000000000000000
2026/07/30 16:21:31.180, 1470, 6801, 70, 106.06, 100, 0x0000000000000000
2026/07/30 16:21:32.198, 1470, 6801, 70, 106.34, 100, 0x0000000000000000
2026/07/30 16:21:33.218, 1470, 6801, 70, 105.91, 100, 0x0000000000000000
2026/07/30 16:21:34.237, 1470, 6801, 70, 106.61, 100, 0x0000000000000000
2026/07/30 16:21:35.256, 1470, 6801, 70, 105.92, 100, 0x0000000000000000
2026/07/30 16:21:36.277, 1470, 6801, 70, 106.26, 100, 0x0000000000000000
2026/07/30 16:21:37.298, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:21:38.317, 1470, 6801, 70, 106.17, 100, 0x0000000000000000
2026/07/30 16:21:39.337, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:21:40.357, 1470, 6801, 70, 106.15, 100, 0x0000000000000000
2026/07/30 16:21:41.376, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:21:42.396, 1470, 6801, 70, 106.28, 100, 0x0000000000000000
2026/07/30 16:21:43.414, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:21:44.440, 1470, 6801, 70, 106.31, 100, 0x0000000000000000
2026/07/30 16:21:45.458, 1470, 6801, 70, 105.99, 100, 0x0000000000000000
2026/07/30 16:21:46.477, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:21:47.498, 1470, 6801, 70, 106.26, 100, 0x0000000000000000
2026/07/30 16:21:48.522, 1470, 6801, 70, 105.74, 100, 0x0000000000000000
2026/07/30 16:21:49.540, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:21:50.559, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:21:51.578, 1470, 6801, 70, 106.17, 100, 0x0000000000000000
2026/07/30 16:21:52.598, 1470, 6801, 70, 105.74, 100, 0x0000000000000000
2026/07/30 16:21:53.616, 1470, 6801, 70, 105.81, 100, 0x0000000000000000
2026/07/30 16:21:54.636, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:21:55.654, 1470, 6801, 70, 106.24, 100, 0x0000000000000000
2026/07/30 16:21:56.675, 1470, 6801, 70, 106.25, 100, 0x0000000000000000
2026/07/30 16:21:57.693, 1470, 6801, 70, 106.15, 100, 0x0000000000000000
2026/07/30 16:21:58.712, 1470, 6801, 70, 106.16, 100, 0x0000000000000000
2026/07/30 16:21:59.732, 1470, 6801, 70, 106.26, 100, 0x0000000000000000
2026/07/30 16:22:00.753, 1470, 6801, 70, 105.95, 100, 0x0000000000000000
2026/07/30 16:22:01.771, 1470, 6801, 70, 106.06, 100, 0x0000000000000000
2026/07/30 16:22:02.790, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:22:03.808, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:22:04.828, 1470, 6801, 70, 105.95, 100, 0x0000000000000000
2026/07/30 16:22:05.847, 1470, 6801, 70, 106.30, 100, 0x0000000000000000
2026/07/30 16:22:06.866, 1470, 6801, 70, 105.90, 100, 0x0000000000000000
2026/07/30 16:22:07.885, 1470, 6801, 70, 105.99, 100, 0x0000000000000000
2026/07/30 16:22:08.906, 1470, 6801, 70, 105.70, 100, 0x0000000000000000
2026/07/30 16:22:09.925, 1470, 6801, 70, 105.76, 100, 0x0000000000000000
2026/07/30 16:22:10.943, 1470, 6801, 70, 106.17, 100, 0x0000000000000000
2026/07/30 16:22:11.963, 1470, 6801, 70, 105.69, 100, 0x0000000000000000
2026/07/30 16:22:12.984, 1470, 6801, 70, 106.35, 100, 0x0000000000000000
2026/07/30 16:22:14.004, 1470, 6801, 70, 105.99, 100, 0x0000000000000000
2026/07/30 16:22:15.027, 1470, 6801, 70, 106.15, 100, 0x0000000000000000
2026/07/30 16:22:16.045, 1470, 6801, 70, 105.80, 100, 0x0000000000000000
2026/07/30 16:22:17.065, 1470, 6801, 70, 106.10, 100, 0x0000000000000000
2026/07/30 16:22:18.084, 1470, 6801, 70, 106.28, 100, 0x0000000000000000
2026/07/30 16:22:19.105, 1470, 6801, 70, 105.92, 100, 0x0000000000000000
2026/07/30 16:22:20.123, 1470, 6801, 70, 105.73, 100, 0x0000000000000000
2026/07/30 16:22:21.142, 1470, 6801, 70, 105.42, 100, 0x0000000000000000
2026/07/30 16:22:22.163, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:22:23.181, 1470, 6801, 70, 106.04, 100, 0x0000000000000000
2026/07/30 16:22:24.201, 1470, 6801, 70, 105.96, 100, 0x0000000000000000
2026/07/30 16:22:25.221, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:22:26.240, 1470, 6801, 70, 105.90, 100, 0x0000000000000000
2026/07/30 16:22:27.259, 1470, 6801, 70, 105.72, 100, 0x0000000000000000
2026/07/30 16:22:28.278, 1470, 6801, 70, 105.68, 100, 0x0000000000000000
2026/07/30 16:22:29.297, 1470, 6801, 70, 105.50, 100, 0x0000000000000000
2026/07/30 16:22:30.317, 1470, 6801, 70, 106.05, 100, 0x0000000000000000
2026/07/30 16:22:31.337, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:22:32.356, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:22:33.377, 1470, 6801, 70, 105.85, 100, 0x0000000000000000
2026/07/30 16:22:34.398, 1470, 6801, 70, 105.71, 100, 0x0000000000000000
2026/07/30 16:22:35.417, 1470, 6801, 70, 105.19, 100, 0x0000000000000000
2026/07/30 16:22:36.436, 1470, 6801, 70, 105.01, 100, 0x0000000000000000
2026/07/30 16:22:37.455, 1470, 6801, 70, 105.51, 100, 0x0000000000000000
2026/07/30 16:22:38.474, 1470, 6801, 70, 105.41, 100, 0x0000000000000000
2026/07/30 16:22:39.493, 1470, 6801, 70, 105.27, 100, 0x0000000000000000
2026/07/30 16:22:40.512, 1470, 6801, 70, 105.72, 100, 0x0000000000000000
2026/07/30 16:22:41.535, 1470, 6801, 70, 105.75, 100, 0x0000000000000000
2026/07/30 16:22:42.554, 1470, 6801, 70, 105.77, 100, 0x0000000000000000
2026/07/30 16:22:43.575, 1470, 6801, 70, 105.46, 100, 0x0000000000000000
2026/07/30 16:22:44.595, 1470, 6801, 70, 106.16, 100, 0x0000000000000000
2026/07/30 16:22:45.614, 1470, 6801, 70, 105.83, 100, 0x0000000000000000
2026/07/30 16:22:46.633, 1470, 6801, 70, 106.40, 100, 0x0000000000000000
2026/07/30 16:22:47.653, 1470, 6801, 70, 105.85, 100, 0x0000000000000000
2026/07/30 16:22:48.674, 1470, 6801, 70, 105.50, 100, 0x0000000000000000
2026/07/30 16:22:49.693, 1470, 6801, 70, 105.25, 100, 0x0000000000000000
2026/07/30 16:22:50.711, 1470, 6801, 70, 105.76, 100, 0x0000000000000000
2026/07/30 16:22:51.730, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:22:52.751, 1470, 6801, 70, 105.98, 100, 0x0000000000000000
2026/07/30 16:22:53.771, 1470, 6801, 70, 105.79, 100, 0x0000000000000000
2026/07/30 16:22:54.789, 1470, 6801, 70, 105.68, 100, 0x0000000000000000
2026/07/30 16:22:55.809, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:22:56.829, 1470, 6801, 70, 105.52, 100, 0x0000000000000000
2026/07/30 16:22:57.850, 1470, 6801, 70, 105.78, 100, 0x0000000000000000
2026/07/30 16:22:58.870, 1470, 6801, 70, 105.42, 100, 0x0000000000000000
2026/07/30 16:22:59.889, 1470, 6801, 70, 105.87, 100, 0x0000000000000000
2026/07/30 16:23:00.910, 1470, 6801, 70, 105.59, 100, 0x0000000000000000
2026/07/30 16:23:01.928, 1470, 6801, 70, 105.56, 100, 0x0000000000000000
2026/07/30 16:23:02.948, 1470, 6801, 70, 105.54, 100, 0x0000000000000000
2026/07/30 16:23:03.967, 1470, 6801, 70, 105.94, 100, 0x0000000000000000
2026/07/30 16:23:04.986, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:23:06.005, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:23:07.025, 1470, 6801, 70, 106.06, 100, 0x0000000000000000
2026/07/30 16:23:08.048, 1470, 6801, 70, 105.87, 100, 0x0000000000000000
2026/07/30 16:23:09.067, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:23:10.087, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:23:11.106, 1470, 6801, 70, 105.44, 100, 0x0000000000000000
2026/07/30 16:23:12.127, 1470, 6801, 70, 105.88, 100, 0x0000000000000000
2026/07/30 16:23:13.145, 1470, 6801, 70, 105.76, 100, 0x0000000000000000
2026/07/30 16:23:14.164, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:23:15.183, 1470, 6801, 70, 105.70, 100, 0x0000000000000000
2026/07/30 16:23:16.203, 1470, 6801, 70, 106.10, 100, 0x0000000000000000
2026/07/30 16:23:17.222, 1470, 6801, 70, 106.09, 100, 0x0000000000000000
2026/07/30 16:23:18.240, 1470, 6801, 70, 106.14, 100, 0x0000000000000000
2026/07/30 16:23:19.259, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:23:20.279, 1470, 6801, 70, 106.10, 100, 0x0000000000000000
2026/07/30 16:23:21.298, 1470, 6801, 70, 105.90, 100, 0x0000000000000000
2026/07/30 16:23:22.320, 1470, 6801, 70, 106.12, 100, 0x0000000000000000
2026/07/30 16:23:23.339, 1470, 6801, 70, 106.46, 100, 0x0000000000000000
2026/07/30 16:23:24.358, 1470, 6801, 70, 106.00, 100, 0x0000000000000000
2026/07/30 16:23:25.377, 1470, 6801, 70, 106.38, 100, 0x0000000000000000
2026/07/30 16:23:26.396, 1470, 6801, 70, 106.41, 100, 0x0000000000000000
2026/07/30 16:23:27.417, 1470, 6801, 70, 106.04, 100, 0x0000000000000000
2026/07/30 16:23:28.437, 1470, 6801, 70, 106.52, 100, 0x0000000000000000
2026/07/30 16:23:29.456, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:23:30.475, 1470, 6801, 70, 105.94, 100, 0x0000000000000000
2026/07/30 16:23:31.494, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:23:32.515, 1470, 6801, 70, 106.38, 100, 0x0000000000000000
2026/07/30 16:23:33.533, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:23:34.556, 1470, 6801, 70, 105.95, 100, 0x0000000000000000
2026/07/30 16:23:35.579, 1470, 6801, 70, 106.09, 100, 0x0000000000000000
2026/07/30 16:23:36.598, 1470, 6801, 70, 106.31, 100, 0x0000000000000000
2026/07/30 16:23:37.618, 1470, 6801, 70, 106.40, 100, 0x0000000000000000
2026/07/30 16:23:38.638, 1470, 6801, 70, 106.60, 100, 0x0000000000000000
2026/07/30 16:23:39.657, 1470, 6801, 70, 106.02, 100, 0x0000000000000000
2026/07/30 16:23:40.676, 1470, 6801, 70, 106.21, 100, 0x0000000000000000
2026/07/30 16:23:41.694, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:23:42.715, 1470, 6801, 70, 106.10, 100, 0x0000000000000000
2026/07/30 16:23:43.733, 1470, 6801, 70, 106.06, 100, 0x0000000000000000
2026/07/30 16:23:44.758, 1470, 6801, 70, 106.27, 100, 0x0000000000000000
2026/07/30 16:23:45.776, 1470, 6801, 70, 105.99, 100, 0x0000000000000000
2026/07/30 16:23:46.795, 1470, 6801, 70, 106.16, 100, 0x0000000000000000
2026/07/30 16:23:47.817, 1470, 6801, 70, 105.96, 100, 0x0000000000000000
2026/07/30 16:23:48.838, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:23:49.856, 1470, 6801, 70, 106.37, 100, 0x0000000000000000
2026/07/30 16:23:50.875, 1470, 6801, 70, 105.95, 100, 0x0000000000000000
2026/07/30 16:23:51.894, 1470, 6801, 70, 105.70, 100, 0x0000000000000000
2026/07/30 16:23:52.915, 1470, 6801, 70, 105.78, 100, 0x0000000000000000
2026/07/30 16:23:53.939, 1470, 6801, 70, 105.46, 100, 0x0000000000000000
2026/07/30 16:23:54.957, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:23:55.976, 1470, 6801, 70, 105.87, 100, 0x0000000000000000
2026/07/30 16:23:56.994, 1470, 6801, 70, 106.21, 100, 0x0000000000000000
2026/07/30 16:23:58.014, 1470, 6801, 70, 105.83, 100, 0x0000000000000000
2026/07/30 16:23:59.033, 1470, 6801, 70, 105.91, 100, 0x0000000000000000
2026/07/30 16:24:00.055, 1470, 6801, 70, 106.21, 100, 0x0000000000000000
2026/07/30 16:24:01.076, 1470, 6801, 70, 105.70, 100, 0x0000000000000000
2026/07/30 16:24:02.097, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:24:03.118, 1470, 6801, 70, 105.83, 100, 0x0000000000000000
2026/07/30 16:24:04.137, 1470, 6801, 70, 106.28, 100, 0x0000000000000000
2026/07/30 16:24:05.157, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:24:06.176, 1470, 6801, 70, 105.95, 100, 0x0000000000000000
2026/07/30 16:24:07.195, 1470, 6801, 70, 106.10, 100, 0x0000000000000000
2026/07/30 16:24:08.216, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:24:09.235, 1470, 6801, 70, 106.14, 100, 0x0000000000000000
2026/07/30 16:24:10.253, 1470, 6801, 70, 105.83, 100, 0x0000000000000000
2026/07/30 16:24:11.273, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:24:12.294, 1470, 6801, 70, 105.83, 100, 0x0000000000000000
2026/07/30 16:24:13.314, 1470, 6801, 70, 105.31, 100, 0x0000000000000000
2026/07/30 16:24:14.332, 1470, 6801, 70, 105.31, 100, 0x0000000000000000
2026/07/30 16:24:15.351, 1470, 6801, 70, 106.13, 100, 0x0000000000000000
2026/07/30 16:24:16.370, 1470, 6801, 70, 105.38, 100, 0x0000000000000000
2026/07/30 16:24:17.390, 1470, 6801, 70, 104.81, 100, 0x0000000000000000
2026/07/30 16:24:18.409, 1470, 6801, 70, 105.37, 100, 0x0000000000000000
2026/07/30 16:24:19.428, 1470, 6801, 70, 104.94, 100, 0x0000000000000000
2026/07/30 16:24:20.449, 1470, 6801, 70, 105.15, 100, 0x0000000000000000
2026/07/30 16:24:21.468, 1470, 6801, 70, 105.61, 100, 0x0000000000000000
2026/07/30 16:24:22.487, 1470, 6801, 70, 105.75, 100, 0x0000000000000000
2026/07/30 16:24:23.506, 1470, 6801, 70, 105.58, 100, 0x0000000000000000
2026/07/30 16:24:24.526, 1470, 6801, 70, 105.64, 100, 0x0000000000000000
2026/07/30 16:24:25.545, 1470, 6801, 70, 106.36, 100, 0x0000000000000000
2026/07/30 16:24:26.569, 1470, 6801, 70, 105.99, 100, 0x0000000000000000
2026/07/30 16:24:27.589, 1470, 6801, 70, 105.80, 100, 0x0000000000000000
2026/07/30 16:24:28.607, 1470, 6801, 70, 106.01, 100, 0x0000000000000000
2026/07/30 16:24:29.628, 1470, 6801, 70, 105.98, 100, 0x0000000000000000
2026/07/30 16:24:30.647, 1470, 6801, 70, 106.14, 100, 0x0000000000000000
2026/07/30 16:24:31.665, 1470, 6801, 70, 105.90, 100, 0x0000000000000000
2026/07/30 16:24:32.685, 1470, 6801, 70, 105.86, 100, 0x0000000000000000
2026/07/30 16:24:33.706, 1470, 6801, 70, 105.71, 100, 0x0000000000000000
2026/07/30 16:24:34.726, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:24:35.744, 1470, 6801, 69, 105.56, 100, 0x0000000000000000
2026/07/30 16:24:36.764, 1470, 6801, 70, 105.73, 100, 0x0000000000000000
2026/07/30 16:24:37.784, 1470, 6801, 70, 105.77, 100, 0x0000000000000000
2026/07/30 16:24:38.804, 1470, 6801, 70, 105.96, 100, 0x0000000000000000
2026/07/30 16:24:39.824, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:24:40.842, 1470, 6801, 70, 105.59, 100, 0x0000000000000000
2026/07/30 16:24:41.862, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:24:42.881, 1470, 6801, 69, 105.21, 100, 0x0000000000000000
2026/07/30 16:24:43.900, 1470, 6801, 70, 105.32, 100, 0x0000000000000000
2026/07/30 16:24:44.919, 1470, 6801, 70, 105.80, 100, 0x0000000000000000
2026/07/30 16:24:45.939, 1470, 6801, 70, 105.78, 100, 0x0000000000000000
2026/07/30 16:24:46.958, 1470, 6801, 70, 105.86, 100, 0x0000000000000000
2026/07/30 16:24:47.978, 1470, 6801, 70, 105.45, 100, 0x0000000000000000
2026/07/30 16:24:48.996, 1470, 6801, 70, 106.05, 100, 0x0000000000000000
2026/07/30 16:24:50.015, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:24:51.034, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:24:52.055, 1470, 6801, 70, 105.78, 100, 0x0000000000000000
2026/07/30 16:24:53.079, 1470, 6801, 70, 105.84, 100, 0x0000000000000000
2026/07/30 16:24:54.098, 1470, 6801, 70, 106.27, 100, 0x0000000000000000
2026/07/30 16:24:55.116, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:24:56.136, 1470, 6801, 67, 47.56, 84, 0x0000000000000000
2026/07/30 16:24:57.156, 1470, 6801, 65, 43.46, 0, 0x0000000000000000
