traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
591,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62456472e-13,0.00100000005,0,0,0
592,0,0,0,0,0,1.40129846e-45,6.62468073e-13,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62491383e-13,0.00100000005
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,1.40129846e-45,6.62526295e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,1.40129846e-45,6.62549551e-13,0.00100000005,0,0,0,0,0
597,0,0,0,1.40129846e-45,6.62561206e-13,0.00100000005,0,0,0,0,0,0,0,0,0
598,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62584462e-13,0.00100000005,0,0
599,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
600,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62619373e-13
601,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
602,0,1.40129846e-45,6.62654339e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,1.40129846e-45,6.62677595e-13,0.00100000005,0,0,0,0
604,0,0,0,0,1.40129846e-45,6.6268925e-13,0.00100000005,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62712506e-13,0.00100000005,0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,6.62747472e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
608,0,0,0,0,0,0,0,6.62770728e-13,0.00100000005,0,0,0,0,0,0
609,0,0,1.40129846e-45,6.62782383e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62805694e-13,0.00100000005,0,0,0
611,0,0,0,0,0,1.40129846e-45,6.62817295e-13,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62840605e-13,0.00100000005
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,1.40129846e-45,6.62875516e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,1.40129846e-45,6.62898827e-13,0.00100000005,0,0,0,0,0
616,0,0,0,1.40129846e-45,6.62910482e-13,0.00100000005,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62933738e-13,0.00100000005,0,0
618,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
619,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62968703e-13
620,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
621,0,1.40129846e-45,6.63003615e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,1.40129846e-45,6.63026925e-13,0.00100000005,0,0,0,0
623,0,0,0,0,1.40129846e-45,6.6303858e-13,0.00100000005,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63061891e-13,0.00100000005,0
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,6.63096802e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
627,0,0,0,0,0,0,0,6.63120112e-13,0.00100000005,0,0,0,0,0,0
628,0,0,1.40129846e-45,6.63131767e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63155078e-13,0.00100000005,0,0,0
630,0,0,0,0,0,1.40129846e-45,6.63166733e-13,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63190043e-13,0.00100000005
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1.40129846e-45,6.63224955e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,1.40129846e-45,6.63248265e-13,0.00100000005,0,0,0,0,0
635,0,0,0,1.40129846e-45,6.6325992e-13,0.00100000005,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6328323e-13,0.00100000005,0,0
637,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
638,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63318196e-13
639,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
640,0,1.40129846e-45,6.63353161e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0,1.40129846e-45,6.63376472e-13,0.00100000005,0,0,0,0
642,0,0,0,0,1.40129846e-45,6.63388127e-13,0.00100000005,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63411437e-13,0.00100000005,0
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,6.63446403e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
646,0,0,0,0,0,0,0,6.63469713e-13,0.00100000005,0,0,0,0,0,0
647,0,0,1.40129846e-45,6.63481368e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63504679e-13,0.00100000005,0,0,0
649,0,0,0,0,0,1.40129846e-45,6.63516334e-13,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63539644e-13,0.00100000005
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1.40129846e-45,6.6357461e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,1.40129846e-45,6.6359792e-13,0.00100000005,0,0,0,0,0
654,0,0,0,1.40129846e-45,6.63609575e-13,0.00100000005,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63632886e-13,0.00100000005,0,0
656,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
657,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63667851e-13
658,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
659,0,1.40129846e-45,6.63702817e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0,1.40129846e-45,6.63726181e-13,0.00100000005,0,0,0,0
661,0,0,0,0,1.40129846e-45,6.63737836e-13,0.00100000005,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63761147e-13,0.00100000005,0
663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,6.63796112e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
665,0,0,0,0,0,0,0,6.63819423e-13,0.00100000005,0,0,0,0,0,0
666,0,0,1.40129846e-45,6.63831132e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63854442e-13,0.00100000005,0,0,0
668,0,0,0,0,0,1.40129846e-45,6.63866098e-13,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63889408e-13,0.00100000005
670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1.40129846e-45,6.63924428e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,1.40129846e-45,6.63947738e-13,0.00100000005,0,0,0,0,0
673,0,0,0,1.40129846e-45,6.63959393e-13,0.00100000005,0,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.63982703e-13,0.00100000005,0,0
675,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
676,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64017723e-13
677,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
678,0,1.40129846e-45,6.64052743e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0,1.40129846e-45,6.64076053e-13,0.00100000005,0,0,0,0
680,0,0,0,0,1.40129846e-45,6.64087708e-13,0.00100000005,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64111073e-13,0.00100000005,0
682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,6.64146039e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
684,0,0,0,0,0,0,0,6.64169403e-13,0.00100000005,0,0,0,0,0,0
685,0,0,1.40129846e-45,6.64181058e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64204369e-13,0.00100000005,0,0,0
687,0,0,0,0,0,1.40129846e-45,6.64216078e-13,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64239388e-13,0.00100000005
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1.40129846e-45,6.64274408e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,1.40129846e-45,6.64297718e-13,0.00100000005,0,0,0,0,0
692,0,0,0,1.40129846e-45,6.64309428e-13,0.00100000005,0,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64332738e-13,0.00100000005,0,0
694,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
695,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64367758e-13
696,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
697,0,1.40129846e-45,6.64402778e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0,1.40129846e-45,6.64426142e-13,0.00100000005,0,0,0,0
699,0,0,0,0,1.40129846e-45,6.64437797e-13,0.00100000005,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64461162e-13,0.00100000005,0
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,6.64496182e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
703,0,0,0,0,0,0,0,6.64519492e-13,0.00100000005,0,0,0,0,0,0
704,0,0,1.40129846e-45,6.64531201e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64554512e-13,0.00100000005,0,0,0
706,0,0,0,0,0,1.40129846e-45,6.64566221e-13,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64589531e-13,0.00100000005
708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,1.40129846e-45,6.64624605e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
710,0,0,0,0,0,0,0,1.40129846e-45,6.64647916e-13,0.00100000005,0,0,0,0,0
711,0,0,0,1.40129846e-45,6.64659625e-13,0.00100000005,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6468299e-13,0.00100000005,0,0
713,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
714,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64718009e-13
715,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
716,0,1.40129846e-45,6.64753029e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0,1.40129846e-45,6.64776394e-13,0.00100000005,0,0,0,0
718,0,0,0,0,1.40129846e-45,6.64788049e-13,0.00100000005,0,0,0,0,0,0,0,0
719,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64811413e-13,0.00100000005,0
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,6.64846433e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
722,0,0,0,0,0,0,0,6.64869798e-13,0.00100000005,0,0,0,0,0,0
723,0,0,1.40129846e-45,6.64881507e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
724,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64904872e-13,0.00100000005,0,0,0
725,0,0,0,0,0,1.40129846e-45,6.64916527e-13,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.64939891e-13,0.00100000005
727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,1.40129846e-45,6.64974965e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,1.40129846e-45,6.6499833e-13,0.00100000005,0,0,0,0,0
730,0,0,0,1.40129846e-45,6.65009985e-13,0.00100000005,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6503335e-13,0.00100000005,0,0
732,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
733,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65068424e-13
734,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
735,0,1.40129846e-45,6.65103443e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,1.40129846e-45,6.65126808e-13,0.00100000005,0,0,0,0
737,0,0,0,0,1.40129846e-45,6.65138517e-13,0.00100000005,0,0,0,0,0,0,0,0
738,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65161882e-13,0.00100000005,0
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,6.65196956e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
741,0,0,0,0,0,0,0,6.6522032e-13,0.00100000005,0,0,0,0,0,0
742,0,0,1.40129846e-45,6.65231975e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
743,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65255394e-13,0.00100000005,0,0,0
744,0,0,0,0,0,1.40129846e-45,6.65267049e-13,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65290414e-13,0.00100000005
746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,1.40129846e-45,6.65325488e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
748,0,0,0,0,0,0,0,1.40129846e-45,6.65348852e-13,0.00100000005,0,0,0,0,0
749,0,0,0,1.40129846e-45,6.65360562e-13,0.00100000005,0,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65383926e-13,0.00100000005,0,0
751,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
752,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65419e-13
753,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
754,0,1.40129846e-45,6.65454074e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
755,0,0,0,0,0,0,0,0,1.40129846e-45,6.65477439e-13,0.00100000005,0,0,0,0
756,0,0,0,0,1.40129846e-45,6.65489148e-13,0.00100000005,0,0,0,0,0,0,0,0
757,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65512513e-13,0.00100000005,0
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,6.65547587e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
760,0,0,0,0,0,0,0,6.65571005e-13,0.00100000005,0,0,0,0,0,0
761,0,0,1.40129846e-45,6.65582661e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
762,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65606079e-13,0.00100000005,0,0,0
763,0,0,0,0,0,1.40129846e-45,6.65617735e-13,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65641153e-13,0.00100000005
765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,1.40129846e-45,6.65676227e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0,1.40129846e-45,6.65699592e-13,0.00100000005,0,0,0,0,0
768,0,0,0,1.40129846e-45,6.65711301e-13,0.00100000005,0,0,0,0,0,0,0,0,0
769,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6573472e-13,0.00100000005,0,0
770,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
771,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65769794e-13
772,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
773,0,1.40129846e-45,6.65804868e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
774,0,0,0,0,0,0,0,0,1.40129846e-45,6.65828287e-13,0.00100000005,0,0,0,0
775,0,0,0,0,1.40129846e-45,6.65839942e-13,0.00100000005,0,0,0,0,0,0,0,0
776,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65863361e-13,0.00100000005,0
777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,6.65898434e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
779,0,0,0,0,0,0,0,6.65921853e-13,0.00100000005,0,0,0,0,0,0
780,0,0,1.40129846e-45,6.65933563e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65956927e-13,0.00100000005,0,0,0
782,0,0,0,0,0,1.40129846e-45,6.65968637e-13,0,0,0,0,0,0,0,0
783,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.65992055e-13,0.00100000005
784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,1.40129846e-45,6.66027129e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,1.40129846e-45,6.66050548e-13,0.00100000005,0,0,0,0,0
787,0,0,0,1.40129846e-45,6.66062257e-13,0.00100000005,0,0,0,0,0,0,0,0,0
788,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66085622e-13,0.00100000005,0,0
789,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
790,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6612075e-13
791,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
792,0,1.40129846e-45,6.66155878e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0,1.40129846e-45,6.66179243e-13,0.00100000005,0,0,0,0
794,0,0,0,0,1.40129846e-45,6.66190952e-13,0.00100000005,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66214371e-13,0.00100000005,0
796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,6.66249499e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
798,0,0,0,0,0,0,0,6.66272918e-13,0.00100000005,0,0,0,0,0,0
799,0,0,1.40129846e-45,6.66284627e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66307992e-13,0.00100000005,0,0,0
801,0,0,0,0,0,1.40129846e-45,6.66319701e-13,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6634312e-13,0.00100000005
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,1.40129846e-45,6.66378248e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,1.40129846e-45,6.66401667e-13,0.00100000005,0,0,0,0,0
806,0,0,0,1.40129846e-45,6.66413376e-13,0.00100000005,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66436795e-13,0.00100000005,0,0
808,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
809,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66471923e-13
810,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
811,0,1.40129846e-45,6.66507051e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,1.40129846e-45,6.6653047e-13,0.00100000005,0,0,0,0
813,0,0,0,0,1.40129846e-45,6.6654218e-13,0.00100000005,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66565598e-13,0.00100000005,0
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,6.66600726e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
817,0,0,0,0,0,0,0,6.66624145e-13,0.00100000005,0,0,0,0,0,0
818,0,0,1.40129846e-45,6.66635855e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66659273e-13,0.00100000005,0,0,0
820,0,0,0,0,0,1.40129846e-45,6.66670983e-13,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66694402e-13,0.00100000005
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1.40129846e-45,6.6672953e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,1.40129846e-45,6.66752948e-13,0.00100000005,0,0,0,0,0
825,0,0,0,1.40129846e-45,6.66764658e-13,0.00100000005,0,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66788077e-13,0.00100000005,0,0
827,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
828,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66823259e-13
829,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
830,0,1.40129846e-45,6.66858387e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,1.40129846e-45,6.66881806e-13,0.00100000005,0,0,0,0
832,0,0,0,0,1.40129846e-45,6.66893515e-13,0.00100000005,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.66916988e-13,0.00100000005,0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,6.66952116e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
836,0,0,0,0,0,0,0,6.66975535e-13,0.00100000005,0,0,0,0,0,0
837,0,0,1.40129846e-45,6.66987245e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
838,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67010717e-13,0.00100000005,0,0,0
839,0,0,0,0,0,1.40129846e-45,6.67022427e-13,0,0,0,0,0,0,0,0
840,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67045846e-13,0.00100000005
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1.40129846e-45,6.67081028e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
843,0,0,0,0,0,0,0,1.40129846e-45,6.67104447e-13,0.00100000005,0,0,0,0,0
844,0,0,0,1.40129846e-45,6.67116156e-13,0.00100000005,0,0,0,0,0,0,0,0,0
845,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67139629e-13,0.00100000005,0,0
846,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
847,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67174757e-13
848,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
849,0,1.40129846e-45,6.6720994e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,1.40129846e-45,6.67233358e-13,0.00100000005,0,0,0,0
851,0,0,0,0,1.40129846e-45,6.67245068e-13,0.00100000005,0,0,0,0,0,0,0,0
852,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67268541e-13,0.00100000005,0
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,6.67303723e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
855,0,0,0,0,0,0,0,6.67327142e-13,0.00100000005,0,0,0,0,0,0
856,0,0,1.40129846e-45,6.67338851e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
857,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67362324e-13,0.00100000005,0,0,0
858,0,0,0,0,0,1.40129846e-45,6.67374034e-13,0,0,0,0,0,0,0,0
859,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67397507e-13,0.00100000005
860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,1.40129846e-45,6.67432689e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
862,0,0,0,0,0,0,0,1.40129846e-45,6.67456108e-13,0.00100000005,0,0,0,0,0
863,0,0,0,1.40129846e-45,6.67467817e-13,0.00100000005,0,0,0,0,0,0,0,0,0
864,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6749129e-13,0.00100000005,0,0
865,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
866,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67526472e-13
867,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
868,0,1.40129846e-45,6.67561655e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
869,0,0,0,0,0,0,0,0,1.40129846e-45,6.67585128e-13,0.00100000005,0,0,0,0
870,0,0,0,0,1.40129846e-45,6.67596837e-13,0.00100000005,0,0,0,0,0,0,0,0
871,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6762031e-13,0.00100000005,0
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,6.67655493e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
874,0,0,0,0,0,0,0,6.67678911e-13,0.00100000005,0,0,0,0,0,0
875,0,0,1.40129846e-45,6.67690675e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67714148e-13,0.00100000005,0,0,0
877,0,0,0,0,0,1.40129846e-45,6.67725857e-13,0,0,0,0,0,0,0,0
878,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6774933e-13,0.00100000005
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,1.40129846e-45,6.67784513e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
881,0,0,0,0,0,0,0,1.40129846e-45,6.67807986e-13,0.00100000005,0,0,0,0,0
882,0,0,0,1.40129846e-45,6.67819695e-13,0.00100000005,0,0,0,0,0,0,0,0,0
883,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67843168e-13,0.00100000005,0,0
884,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
885,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6787835e-13
886,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
