traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
593,0,0,0,0,0,0,0,1.40129846e-45,7.56573135e-13,0.00100000005,0,0,0,0,0
594,0,0,0,1.40129846e-45,7.56586417e-13,0.00100000005,0,0,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.56613034e-13,0.00100000005,0,0
596,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
597,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.56652878e-13
598,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
599,0,1.40129846e-45,7.56692777e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0,1.40129846e-45,7.5671934e-13,0.00100000005,0,0,0,0
601,0,0,0,0,1.40129846e-45,7.56732676e-13,0.00100000005,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.56759239e-13,0.00100000005,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,7.56799137e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
605,0,0,0,0,0,0,0,7.568257e-13,0.00100000005,0,0,0,0,0,0
606,0,0,1.40129846e-45,7.56839036e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.56865599e-13,0.00100000005,0,0,0
608,0,0,0,0,0,1.40129846e-45,7.5687888e-13,0,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.56905497e-13,0.00100000005
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,1.40129846e-45,7.56945396e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,1.40129846e-45,7.56971959e-13,0.00100000005,0,0,0,0,0
613,0,0,0,1.40129846e-45,7.56985295e-13,0.00100000005,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57011858e-13,0.00100000005,0,0
615,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
616,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57051756e-13
617,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
618,0,1.40129846e-45,7.57091655e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0,1.40129846e-45,7.57118272e-13,0.00100000005,0,0,0,0
620,0,0,0,0,1.40129846e-45,7.57131554e-13,0.00100000005,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57158171e-13,0.00100000005,0
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,7.57198069e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
624,0,0,0,0,0,0,0,7.57224687e-13,0.00100000005,0,0,0,0,0,0
625,0,0,1.40129846e-45,7.57237968e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57264585e-13,0.00100000005,0,0,0
627,0,0,0,0,0,1.40129846e-45,7.57277921e-13,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57304484e-13,0.00100000005
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1.40129846e-45,7.57344437e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,1.40129846e-45,7.57371e-13,0.00100000005,0,0,0,0,0
632,0,0,0,1.40129846e-45,7.57384335e-13,0.00100000005,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57410953e-13,0.00100000005,0,0
634,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
635,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57450851e-13
636,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
637,0,1.40129846e-45,7.57490804e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0,1.40129846e-45,7.57517421e-13,0.00100000005,0,0,0,0
639,0,0,0,0,1.40129846e-45,7.57530703e-13,0.00100000005,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.5755732e-13,0.00100000005,0
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,7.57597218e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
643,0,0,0,0,0,0,0,7.5762389e-13,0.00100000005,0,0,0,0,0,0
644,0,0,1.40129846e-45,7.57637171e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57663788e-13,0.00100000005,0,0,0
646,0,0,0,0,0,1.40129846e-45,7.57677124e-13,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57703741e-13,0.00100000005
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,1.40129846e-45,7.5774364e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,1.40129846e-45,7.57770257e-13,0.00100000005,0,0,0,0,0
651,0,0,0,1.40129846e-45,7.57783593e-13,0.00100000005,0,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.5781021e-13,0.00100000005,0,0
653,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
654,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57850163e-13
655,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
656,0,1.40129846e-45,7.57890116e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,1.40129846e-45,7.57916733e-13,0.00100000005,0,0,0,0
658,0,0,0,0,1.40129846e-45,7.57930069e-13,0.00100000005,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.57956686e-13,0.00100000005,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,7.57996639e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
662,0,0,0,0,0,0,0,7.58023256e-13,0.00100000005,0,0,0,0,0,0
663,0,0,1.40129846e-45,7.58036591e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58063209e-13,0.00100000005,0,0,0
665,0,0,0,0,0,1.40129846e-45,7.58076544e-13,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58103161e-13,0.00100000005
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1.40129846e-45,7.58143114e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,1.40129846e-45,7.58169731e-13,0.00100000005,0,0,0,0,0
670,0,0,0,1.40129846e-45,7.58183067e-13,0.00100000005,0,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58209684e-13,0.00100000005,0,0
672,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
673,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58249691e-13
674,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
675,0,1.40129846e-45,7.58289644e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
676,0,0,0,0,0,0,0,0,1.40129846e-45,7.58316261e-13,0.00100000005,0,0,0,0
677,0,0,0,0,1.40129846e-45,7.58329597e-13,0.00100000005,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58356214e-13,0.00100000005,0
679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,7.58396221e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
681,0,0,0,0,0,0,0,7.58422838e-13,0.00100000005,0,0,0,0,0,0
682,0,0,1.40129846e-45,7.58436174e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58462845e-13,0.00100000005,0,0,0
684,0,0,0,0,0,1.40129846e-45,7.58476127e-13,0,0,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58502798e-13,0.00100000005
686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,1.40129846e-45,7.58542751e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,0,1.40129846e-45,7.58569423e-13,0.00100000005,0,0,0,0,0
689,0,0,0,1.40129846e-45,7.58582758e-13,0.00100000005,0,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.5860943e-13,0.00100000005,0,0
691,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
692,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58649382e-13
693,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
694,0,1.40129846e-45,7.5868939e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0,1.40129846e-45,7.58716007e-13,0.00100000005,0,0,0,0
696,0,0,0,0,1.40129846e-45,7.58729342e-13,0.00100000005,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58756014e-13,0.00100000005,0
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,7.58796021e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
700,0,0,0,0,0,0,0,7.58822638e-13,0.00100000005,0,0,0,0,0,0
701,0,0,1.40129846e-45,7.58835974e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58862645e-13,0.00100000005,0,0,0
703,0,0,0,0,0,1.40129846e-45,7.58875981e-13,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.58902652e-13,0.00100000005
705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,1.40129846e-45,7.58942659e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,1.40129846e-45,7.58969331e-13,0.00100000005,0,0,0,0,0
708,0,0,0,1.40129846e-45,7.58982666e-13,0.00100000005,0,0,0,0,0,0,0,0,0
709,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59009338e-13,0.00100000005,0,0
710,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
711,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.5904929e-13
712,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
713,0,1.40129846e-45,7.59089297e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
714,0,0,0,0,0,0,0,0,1.40129846e-45,7.59115969e-13,0.00100000005,0,0,0,0
715,0,0,0,0,1.40129846e-45,7.59129305e-13,0.00100000005,0,0,0,0,0,0,0,0
716,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59155976e-13,0.00100000005,0
717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,7.59195983e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
719,0,0,0,0,0,0,0,7.59222709e-13,0.00100000005,0,0,0,0,0,0
720,0,0,1.40129846e-45,7.59236044e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59262716e-13,0.00100000005,0,0,0
722,0,0,0,0,0,1.40129846e-45,7.59276051e-13,0,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59302723e-13,0.00100000005
724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1.40129846e-45,7.5934273e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,1.40129846e-45,7.59369401e-13,0.00100000005,0,0,0,0,0
727,0,0,0,1.40129846e-45,7.59382737e-13,0.00100000005,0,0,0,0,0,0,0,0,0
728,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59409408e-13,0.00100000005,0,0
729,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
730,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59449469e-13
731,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
732,0,1.40129846e-45,7.59489477e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
733,0,0,0,0,0,0,0,0,1.40129846e-45,7.59516148e-13,0.00100000005,0,0,0,0
734,0,0,0,0,1.40129846e-45,7.59529484e-13,0.00100000005,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59556209e-13,0.00100000005,0
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,7.59596216e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
738,0,0,0,0,0,0,0,7.59622888e-13,0.00100000005,0,0,0,0,0,0
739,0,0,1.40129846e-45,7.59636277e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
740,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59662949e-13,0.00100000005,0,0,0
741,0,0,0,0,0,1.40129846e-45,7.59676285e-13,0,0,0,0,0,0,0,0
742,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.5970301e-13,0.00100000005
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1.40129846e-45,7.59743017e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,1.40129846e-45,7.59769743e-13,0.00100000005,0,0,0,0,0
746,0,0,0,1.40129846e-45,7.59783078e-13,0.00100000005,0,0,0,0,0,0,0,0,0
747,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.5980975e-13,0.00100000005,0,0
748,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
749,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59849811e-13
750,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
751,0,1.40129846e-45,7.59889872e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
752,0,0,0,0,0,0,0,0,1.40129846e-45,7.59916544e-13,0.00100000005,0,0,0,0
753,0,0,0,0,1.40129846e-45,7.59929879e-13,0.00100000005,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.59956605e-13,0.00100000005,0
755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,7.59996666e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
757,0,0,0,0,0,0,0,7.60023338e-13,0.00100000005,0,0,0,0,0,0
758,0,0,1.40129846e-45,7.60036728e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60063399e-13,0.00100000005,0,0,0
760,0,0,0,0,0,1.40129846e-45,7.60076789e-13,0,0,0,0,0,0,0,0
761,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.6010346e-13,0.00100000005
762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,1.40129846e-45,7.60143521e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,1.40129846e-45,7.60170247e-13,0.00100000005,0,0,0,0,0
765,0,0,0,1.40129846e-45,7.60183583e-13,0.00100000005,0,0,0,0,0,0,0,0,0
766,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60210308e-13,0.00100000005,0,0
767,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
768,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.6025037e-13
769,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
770,0,1.40129846e-45,7.60290431e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
771,0,0,0,0,0,0,0,0,1.40129846e-45,7.60317156e-13,0.00100000005,0,0,0,0
772,0,0,0,0,1.40129846e-45,7.60330492e-13,0.00100000005,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60357218e-13,0.00100000005,0
774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,7.60397279e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
776,0,0,0,0,0,0,0,7.60424005e-13,0.00100000005,0,0,0,0,0,0
777,0,0,1.40129846e-45,7.60437394e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60464066e-13,0.00100000005,0,0,0
779,0,0,0,0,0,1.40129846e-45,7.60477456e-13,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60504181e-13,0.00100000005
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1.40129846e-45,7.60544243e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
783,0,0,0,0,0,0,0,1.40129846e-45,7.60570968e-13,0.00100000005,0,0,0,0,0
784,0,0,0,1.40129846e-45,7.60584304e-13,0.00100000005,0,0,0,0,0,0,0,0,0
785,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60611029e-13,0.00100000005,0,0
786,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
787,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60651145e-13
788,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
789,0,1.40129846e-45,7.60691206e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,1.40129846e-45,7.60717932e-13,0.00100000005,0,0,0,0
791,0,0,0,0,1.40129846e-45,7.60731322e-13,0.00100000005,0,0,0,0,0,0,0,0
792,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60758047e-13,0.00100000005,0
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,7.60798163e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
795,0,0,0,0,0,0,0,7.60824888e-13,0.00100000005,0,0,0,0,0,0
796,0,0,1.40129846e-45,7.60838224e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.6086495e-13,0.00100000005,0,0,0
798,0,0,0,0,0,1.40129846e-45,7.6087834e-13,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.60905065e-13,0.00100000005
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,1.40129846e-45,7.60945181e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,1.40129846e-45,7.60971906e-13,0.00100000005,0,0,0,0,0
803,0,0,0,1.40129846e-45,7.60985296e-13,0.00100000005,0,0,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61012022e-13,0.00100000005,0,0
805,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
806,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61052137e-13
807,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
808,0,1.40129846e-45,7.61092253e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0,1.40129846e-45,7.61118978e-13,0.00100000005,0,0,0,0
810,0,0,0,0,1.40129846e-45,7.61132368e-13,0.00100000005,0,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61159094e-13,0.00100000005,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,7.61199209e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
814,0,0,0,0,0,0,0,7.61225935e-13,0.00100000005,0,0,0,0,0,0
815,0,0,1.40129846e-45,7.61239325e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.6126605e-13,0.00100000005,0,0,0
817,0,0,0,0,0,1.40129846e-45,7.6127944e-13,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61306166e-13,0.00100000005
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,1.40129846e-45,7.61346335e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,1.40129846e-45,7.61373061e-13,0.00100000005,0,0,0,0,0
822,0,0,0,1.40129846e-45,7.61386451e-13,0.00100000005,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61413176e-13,0.00100000005,0,0
824,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
825,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61453346e-13
826,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
827,0,1.40129846e-45,7.61493462e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0,1.40129846e-45,7.61520187e-13,0.00100000005,0,0,0,0
829,0,0,0,0,1.40129846e-45,7.61533577e-13,0.00100000005,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61560357e-13,0.00100000005,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,7.61600472e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
833,0,0,0,0,0,0,0,7.61627252e-13,0.00100000005,0,0,0,0,0,0
834,0,0,1.40129846e-45,7.61640642e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61667368e-13,0.00100000005,0,0,0
836,0,0,0,0,0,1.40129846e-45,7.61680758e-13,0,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61707537e-13,0.00100000005
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1.40129846e-45,7.61747653e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,0,0,0,0,0,1.40129846e-45,7.61774433e-13,0.00100000005,0,0,0,0,0
841,0,0,0,1.40129846e-45,7.61787822e-13,0.00100000005,0,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61814602e-13,0.00100000005,0,0
843,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
844,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61854718e-13
845,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
846,0,1.40129846e-45,7.61894887e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
847,0,0,0,0,0,0,0,0,1.40129846e-45,7.61921667e-13,0.00100000005,0,0,0,0
848,0,0,0,0,1.40129846e-45,7.61935057e-13,0.00100000005,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.61961783e-13,0.00100000005,0
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,7.62001952e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
852,0,0,0,0,0,0,0,7.62028732e-13,0.00100000005,0,0,0,0,0,0
853,0,0,1.40129846e-45,7.62042122e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62068902e-13,0.00100000005,0,0,0
855,0,0,0,0,0,1.40129846e-45,7.62082292e-13,0,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62109072e-13,0.00100000005
857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1.40129846e-45,7.62149241e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
859,0,0,0,0,0,0,0,1.40129846e-45,7.62176021e-13,0.00100000005,0,0,0,0,0
860,0,0,0,1.40129846e-45,7.62189411e-13,0.00100000005,0,0,0,0,0,0,0,0,0
861,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62216191e-13,0.00100000005,0,0
862,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
863,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.6225636e-13
864,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
865,0,1.40129846e-45,7.6229653e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
866,0,0,0,0,0,0,0,0,1.40129846e-45,7.6232331e-13,0.00100000005,0,0,0,0
867,0,0,0,0,1.40129846e-45,7.623367e-13,0.00100000005,0,0,0,0,0,0,0,0
868,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.6236348e-13,0.00100000005,0
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,7.62403649e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
871,0,0,0,0,0,0,0,7.62430429e-13,0.00100000005,0,0,0,0,0,0
872,0,0,1.40129846e-45,7.62443819e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
873,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62470653e-13,0.00100000005,0,0,0
874,0,0,0,0,0,1.40129846e-45,7.62484043e-13,0,0,0,0,0,0,0,0
875,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62510823e-13,0.00100000005
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,1.40129846e-45,7.62550992e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
878,0,0,0,0,0,0,0,1.40129846e-45,7.62577772e-13,0.00100000005,0,0,0,0,0
879,0,0,0,1.40129846e-45,7.62591216e-13,0.00100000005,0,0,0,0,0,0,0,0,0
880,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62617996e-13,0.00100000005,0,0
881,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
882,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62658166e-13
883,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
884,0,1.40129846e-45,7.6269839e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
885,0,0,0,0,0,0,0,0,1.40129846e-45,7.62725169e-13,0.00100000005,0,0,0,0
886,0,0,0,0,1.40129846e-45,7.62738559e-13,0.00100000005,0,0,0,0,0,0,0,0
887,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62765393e-13,0.00100000005,0
888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
